IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
M_Est_smk_curr,Estimate of current tobacco smoking prevalence (%),numeric,EUR,Europe,Country,AZE,Azerbaijan,Year,2010,false,Sex,Male,SEX_MLE,,,,,,,,,,46.8,,,33.7,,60,46.8 [33.7-60.0],,,EN,2024-01-15T23:00:00.000Z
M_Est_smk_curr,Estimate of current tobacco smoking prevalence (%),numeric,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2010,false,Sex,Male,SEX_MLE,,,,,,,,,,47,,,38.5,,55.5,47.0 [38.5-55.5],,,EN,2024-01-15T23:00:00.000Z
M_Est_smk_curr,Estimate of current tobacco smoking prevalence (%),numeric,EUR,Europe,Country,BGR,Bulgaria,Year,2010,false,Sex,Male,SEX_MLE,,,,,,,,,,47.4,,,39.3,,55.5,47.4 [39.3-55.5],,,EN,2024-01-15T23:00:00.000Z
M_Est_smk_curr,Estimate of current tobacco smoking prevalence (%),numeric,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2010,false,Sex,Male,SEX_MLE,,,,,,,,,,47.5,,,37.4,,57.5,47.5 [37.4-57.5],,,EN,2024-01-15T23:00:00.000Z
M_Est_smk_curr,Estimate of current tobacco smoking prevalence (%),numeric,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2010,false,Sex,Male,SEX_MLE,,,,,,,,,,47.7,,,39.7,,55.7,47.7 [39.7-55.7],,,EN,2024-01-15T23:00:00.000Z
M_Est_smk_curr,Estimate of current tobacco smoking prevalence (%),numeric,WPR,Western Pacific,Country,PNG,Papua New Guinea,Year,2010,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,47.9,,,37.6,,58.3,47.9 [37.6-58.3],,,EN,2024-01-15T23:00:00.000Z
M_Est_smk_curr,Estimate of current tobacco smoking prevalence (%),numeric,EUR,Europe,Country,GRC,Greece,Year,2010,false,Sex,Male,SEX_MLE,,,,,,,,,,47.9,,,38.4,,57.4,47.9 [38.4-57.4],,,EN,2024-01-15T23:00:00.000Z
M_Est_smk_curr,Estimate of current tobacco smoking prevalence (%),numeric,EUR,Europe,Country,ALB,Albania,Year,2010,false,Sex,Male,SEX_MLE,,,,,,,,,,48,,,39.9,,56.1,48.0 [39.9-56.1],,,EN,2024-01-15T23:00:00.000Z
M_Est_smk_curr,Estimate of current tobacco smoking prevalence (%),numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2010,false,Sex,Male,SEX_MLE,,,,,,,,,,48.2,,,41.5,,55,48.2 [41.5-55.0],,,EN,2024-01-15T23:00:00.000Z
M_Est_smk_curr,Estimate of current tobacco smoking prevalence (%),numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2010,false,Sex,Male,SEX_MLE,,,,,,,,,,48.3,,,40.3,,56.3,48.3 [40.3-56.3],,,EN,2024-01-15T23:00:00.000Z
M_Est_smk_curr,Estimate of current tobacco smoking prevalence (%),numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2010,false,Sex,Male,SEX_MLE,,,,,,,,,,48.4,,,40.6,,56.2,48.4 [40.6-56.2],,,EN,2024-01-15T23:00:00.000Z
M_Est_smk_curr,Estimate of current tobacco smoking prevalence (%),numeric,EUR,Europe,Country,TUR,Türkiye,Year,2010,false,Sex,Male,SEX_MLE,,,,,,,,,,48.5,,,40.9,,56.1,48.5 [40.9-56.1],,,EN,2024-01-15T23:00:00.000Z
M_Est_smk_curr,Estimate of current tobacco smoking prevalence (%),numeric,WPR,Western Pacific,Country,CHN,China,Year,2010,false,Sex,Male,SEX_MLE,,,,,,,,,,49.2,,,40.9,,57.4,49.2 [40.9-57.4],,,EN,2024-01-15T23:00:00.000Z
M_Est_smk_curr,Estimate of current tobacco smoking prevalence (%),numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2010,false,Sex,Male,SEX_MLE,,,,,,,,,,49.4,,,39.1,,59.7,49.4 [39.1-59.7],,,EN,2024-01-15T23:00:00.000Z
