indicator,iso3,year,value,low,high,dim1,dim1_type,who_region,who_region_code,spatial_type,Date
MDG_0000000029,TZA,2019,4.2,4.1,4.4,,,Africa,AFR,COUNTRY,2025-07-11T10:26:56.027+02:00
MDG_0000000029,SVN,2019,0.1,0.1,0.1,,,Europe,EUR,COUNTRY,2025-07-11T10:26:56.027+02:00
MDG_0000000029,LBY,2001,0.1,0.1,0.1,,,Eastern Mediterranean,EMR,COUNTRY,2025-07-11T10:26:56.027+02:00
MDG_0000000029,NRU,2012,,,,,,Western Pacific,WPR,COUNTRY,2025-07-11T10:26:56.027+02:00
MDG_0000000029,PLW,2020,,,,,,Western Pacific,WPR,COUNTRY,2025-07-11T10:26:56.027+02:00
MDG_0000000029,MHL,2018,,,,,,Western Pacific,WPR,COUNTRY,2025-07-11T10:26:56.027+02:00
MDG_0000000029,BFA,2014,0.8,0.7,1.0,,,Africa,AFR,COUNTRY,2025-07-11T10:26:56.027+02:00
MDG_0000000029,GNB,2020,2.7,2.3,3.0,,,Africa,AFR,COUNTRY,2025-07-11T10:26:56.027+02:00
MDG_0000000029,TKM,2020,,,,,,Europe,EUR,COUNTRY,2025-07-11T10:26:56.027+02:00
MDG_0000000029,SVK,2022,0.1,0.1,0.1,,,Europe,EUR,COUNTRY,2025-07-11T10:26:56.027+02:00
MDG_0000000029,SYC,2009,,,,,,Africa,AFR,COUNTRY,2025-07-11T10:26:56.027+02:00
MDG_0000000029,SYR,2020,0.1,0.1,0.1,,,Eastern Mediterranean,EMR,COUNTRY,2025-07-11T10:26:56.027+02:00
MDG_0000000029,UZB,2016,,,,,,Europe,EUR,COUNTRY,2025-07-11T10:26:56.027+02:00
MDG_0000000029,IRN,2000,,,,,,Eastern Mediterranean,EMR,COUNTRY,2025-07-11T10:26:56.027+02:00
MDG_0000000029,LKA,2000,0.1,0.1,0.1,,,South-East Asia,SEAR,COUNTRY,2025-07-11T10:26:56.027+02:00
MDG_0000000029,DNK,2001,0.1,0.1,0.1,,,Europe,EUR,COUNTRY,2025-07-11T10:26:56.027+02:00
MDG_0000000029,VCT,2004,,,,,,Americas,AMR,COUNTRY,2025-07-11T10:26:56.027+02:00
MDG_0000000029,SRB,2021,0.1,0.1,0.1,,,Europe,EUR,COUNTRY,2025-07-11T10:26:56.027+02:00
MDG_0000000029,MMR,2013,0.9,0.8,1.0,,,South-East Asia,SEAR,COUNTRY,2025-07-11T10:26:56.027+02:00
MDG_0000000029,BFA,2016,0.8,0.7,0.9,,,Africa,AFR,COUNTRY,2025-07-11T10:26:56.027+02:00
MDG_0000000029,VCT,2000,,,,,,Americas,AMR,COUNTRY,2025-07-11T10:26:56.027+02:00
MDG_0000000029,IRL,2005,0.1,0.1,0.1,,,Europe,EUR,COUNTRY,2025-07-11T10:26:56.027+02:00
MDG_0000000029,AZE,2014,0.1,0.1,0.2,,,Europe,EUR,COUNTRY,2025-07-11T10:26:56.027+02:00
